index,Cinsiyet,Yaş Grubu,Medeni Durum,Eğitim Düzeyi,İstihdam Durumu,Yıllık Ortalama Gelir,Yaşadığı Şehir,En Çok İlgilendiği Ürün Grubu,Yıllık Ortalama Satın Alım Miktarı,Yıllık Ortalama Sipariş Verilen Ürün Adedi,Eğitime Devam Etme Durumu,Öbek İsmi,Yıllık Ortalama Sepete Atılan Ürün Adedi
1861,Erkek,18-30,Bekar,Doktora Ötesi,İşsiz veya Düzenli Bir İşi Yok,1119000.6623818725,Büyük Şehir,Giyim,34327.0062981723,40.47596916133226,Etmiyor,obek_4,92.98517761011425
1862,Kadın,31-40,Bekar,Yüksekokul Mezunu,Düzenli ve Ücretli Bir İşi Var,842596.8528415987,Köy veya Kasaba,Ev ve Mobilya,36652.84084414056,37.89990159286421,Etmiyor,obek_4,116.02530787116969
1863,Erkek,18-30,Bekar,Eğitimsiz,İşsiz veya Düzenli Bir İşi Yok,990664.1975189059,Büyük Şehir,Spor Malzemeleri,34677.04159183981,33.09184536875927,Etmiyor,obek_4,111.4989857327931
1864,Erkek,31-40,Evli,İlkokul Mezunu,Emekli,472402.785451447,Köy veya Kasaba,Ev ve Mobilya,6252.197339481302,15.301484855331,Etmiyor,obek_3,19.15893601635405
1865,Erkek,51-60,Evli,Üniversite Mezunu,Emekli,495529.55166719994,Köy veya Kasaba,Elektronik ve Teknolojik Ürünler,41256.66013510852,30.893141472167045,Etmiyor,obek_6,53.52624449426299
1866,Erkek,18-30,Evli,Yüksek Lisans Mezunu,Düzenli ve Ücretli Bir İşi Var,279604.54560413084,Büyük Şehir,Spor Malzemeleri,8401.418562724499,50.00091409062265,Ediyor,obek_8,175.91712362777628
1867,Erkek,41-50,Bekar,Lise Mezunu,Düzenli ve Ücretli Bir İşi Var,156798.38427395117,Büyük Şehir,Elektronik ve Teknolojik Ürünler,3882.544468249173,9.215044807130804,Etmiyor,obek_5,95.94271736880725
1868,Kadın,51-60,Evli,Yüksekokul Mezunu,İşsiz veya Düzenli Bir İşi Yok,208977.1764298226,Kırsal,Giyim,3888.7151647587107,21.40092539243845,Etmiyor,obek_2,39.78148044663948
1869,Erkek,51-60,Bekar,Yüksekokul Mezunu,Düzenli ve Ücretli Bir İşi Var,276378.9549271919,Köy veya Kasaba,Ev ve Mobilya,5098.102102661037,6.7670418975720334,Etmiyor,obek_1,11.19715833275214
1870,Erkek,51-60,Evli,Doktora Mezunu,Emekli,480787.4667041954,Köy veya Kasaba,Spor Malzemeleri,39952.196936381566,29.871949470559105,Etmiyor,obek_6,49.58274565893568
1871,Kadın,31-40,Evli,Yüksekokul Mezunu,İşsiz veya Düzenli Bir İşi Yok,819980.280488159,Büyük Şehir,Ev ve Mobilya,31309.349719455666,40.74151144582112,Etmiyor,obek_4,91.74489752023
1872,Kadın,>60,Evli,İlkokul Mezunu,İşsiz veya Düzenli Bir İşi Yok,160637.3739014445,Küçük Şehir,Kozmetik,4210.68760749382,22.58724877864875,Etmiyor,obek_2,44.8889446529116
1873,Erkek,18-30,Evli,Yüksekokul Mezunu,İşsiz veya Düzenli Bir İşi Yok,397441.25926984614,Köy veya Kasaba,Ev ve Mobilya,7134.878257552714,15.613999144566472,Etmiyor,obek_1,16.251218282369695
1874,Erkek,18-30,Bekar,Ortaokul Mezunu,Düzenli ve Ücretli Bir İşi Var,313960.9491432344,Küçük Şehir,Giyim,5190.475233114841,2.784659712507662,Etmiyor,obek_1,9.845609716556075
1875,Erkek,31-40,Evli,Lise Mezunu,Düzenli ve Ücretli Bir İşi Var,207056.58883274777,Küçük Şehir,Spor Malzemeleri,4285.713246016228,11.008582798090519,Etmiyor,obek_5,115.0781105035506
1876,Erkek,41-50,Bekar,Doktora Mezunu,Kendi İşinin Sahibi,334361.26186403993,Büyük Şehir,Elektronik ve Teknolojik Ürünler,25194.39825236908,18.587914384438335,Etmiyor,obek_7,102.10099485026436
1877,Kadın,18-30,Bekar,Üniversite Mezunu,İşsiz veya Düzenli Bir İşi Yok,301325.31186909147,Küçük Şehir,Ev ve Mobilya,10118.760192152316,54.294778653440126,Ediyor,obek_8,141.6268782340919
1878,Kadın,>60,Bekar,Üniversite Mezunu,Düzenli ve Ücretli Bir İşi Var,458475.5544620907,Kırsal,Giyim,37778.69739024401,28.889437181411285,Etmiyor,obek_6,40.73019595907732
1879,Kadın,18-30,Bekar,Yüksekokul Mezunu,Düzenli ve Ücretli Bir İşi Var,220950.97274493327,Büyük Şehir,Ev ve Mobilya,9524.985251652386,45.38592045781327,Ediyor,obek_8,171.6291267467034
1880,Erkek,18-30,Bekar,Üniversite Mezunu,Düzenli ve Ücretli Bir İşi Var,275386.6921502108,Büyük Şehir,Ev ve Mobilya,8994.9161206312,43.58527385393656,Ediyor,obek_8,231.06039913287583
1881,Erkek,31-40,Bekar,Lise Mezunu,Kendi İşinin Sahibi,260737.7826794907,Köy veya Kasaba,Spor Malzemeleri,4008.101951389249,10.538080408564648,Etmiyor,obek_5,95.54143721806541
1882,Kadın,18-30,Bekar,İlkokul Mezunu,İşsiz veya Düzenli Bir İşi Yok,97472.9920717007,Küçük Şehir,Elektronik ve Teknolojik Ürünler,3340.0548286098765,19.288512729021424,Etmiyor,obek_2,47.71814267851281
1883,Erkek,>60,Evli,İlkokul Mezunu,Düzenli ve Ücretli Bir İşi Var,446955.67781135574,Köy veya Kasaba,Spor Malzemeleri,7034.644129089449,15.650438231906222,Etmiyor,obek_3,22.903248798674806
1884,Kadın,41-50,Evli,Doktora Ötesi,Düzenli ve Ücretli Bir İşi Var,351103.7367668059,Küçük Şehir,Kozmetik,28315.9481991924,17.19413106645972,Etmiyor,obek_7,102.71920269263113
1885,Kadın,51-60,Bekar,Yüksek Lisans Mezunu,Emekli,462107.3310620225,Kırsal,Giyim,40316.01403598473,32.0527385526219,Etmiyor,obek_6,53.9289504519718
1886,Kadın,31-40,Evli,Ortaokul Mezunu,İşsiz veya Düzenli Bir İşi Yok,248811.97918565967,Küçük Şehir,Giyim,5296.256721579416,1.8859421294587424,Etmiyor,obek_1,7.99330785415222
1887,Erkek,41-50,Bekar,Üniversite Mezunu,Düzenli ve Ücretli Bir İşi Var,330194.15660497296,Küçük Şehir,Ev ve Mobilya,27955.89828755201,17.680985084536612,Etmiyor,obek_7,95.52746971035928
1888,Erkek,41-50,Bekar,Lise Mezunu,Düzenli ve Ücretli Bir İşi Var,195001.12967405524,Küçük Şehir,Elektronik ve Teknolojik Ürünler,4119.566396859504,9.60149784180461,Etmiyor,obek_5,101.05090703941616
1889,Erkek,51-60,Evli,Lise Mezunu,Düzenli ve Ücretli Bir İşi Var,366410.6234771444,Küçük Şehir,Giyim,6902.069963417298,15.159314201169664,Etmiyor,obek_3,15.79425931738375
1890,Erkek,31-40,Bekar,Lise Mezunu,Düzenli ve Ücretli Bir İşi Var,170547.10360646836,Büyük Şehir,Giyim,5173.225940640904,3.4943142624489916,Etmiyor,obek_2,5.940742433348315
1891,Kadın,51-60,Bekar,Doktora Ötesi,Düzenli ve Ücretli Bir İşi Var,485914.1175614524,Küçük Şehir,Giyim,43529.57956151833,28.800028486704974,Etmiyor,obek_6,42.33990347440245
1892,Kadın,18-30,Bekar,Yüksekokul Mezunu,Düzenli ve Ücretli Bir İşi Var,178900.3674863082,Küçük Şehir,Kozmetik,9062.025951022313,54.452322271275186,Ediyor,obek_8,169.26419773976625
1893,Erkek,31-40,Bekar,Doktora Mezunu,Düzenli ve Ücretli Bir İşi Var,688041.4483899439,Büyük Şehir,Kozmetik,32075.716521005514,35.52007111483244,Etmiyor,obek_4,115.34798873777545
1894,Erkek,31-40,Bekar,Lise Mezunu,Düzenli ve Ücretli Bir İşi Var,219472.2074092442,Küçük Şehir,Spor Malzemeleri,4401.873198596653,10.430585342057448,Etmiyor,obek_5,88.58050529168351
1895,Kadın,31-40,Evli,Doktora Mezunu,Düzenli ve Ücretli Bir İşi Var,489938.7123751732,Köy veya Kasaba,Ev ve Mobilya,41139.63182735226,28.75320799655899,Etmiyor,obek_6,44.725619173877945
1896,Erkek,31-40,Evli,Yüksekokul Mezunu,İşsiz veya Düzenli Bir İşi Yok,969524.3699293074,Büyük Şehir,Kozmetik,30412.576900553748,37.38494523494818,Etmiyor,obek_4,90.82993971881018
1897,Erkek,31-40,Bekar,Lise Mezunu,Düzenli ve Ücretli Bir İşi Var,219781.04244510666,Küçük Şehir,Elektronik ve Teknolojik Ürünler,4428.923065106434,10.855014260442255,Ediyor,obek_5,99.61656187153415
1898,Kadın,31-40,Bekar,Yüksek Lisans Mezunu,Düzenli ve Ücretli Bir İşi Var,342312.55892346863,Küçük Şehir,Ev ve Mobilya,28861.630532623505,20.64501799024253,Etmiyor,obek_7,105.05924663558844
1899,Kadın,31-40,Evli,Üniversite Mezunu,Düzenli ve Ücretli Bir İşi Var,360467.9889349829,Küçük Şehir,Giyim,26956.782484701656,18.975378586964965,Etmiyor,obek_7,91.1278189742341
1900,Kadın,31-40,Bekar,Lise Mezunu,Düzenli ve Ücretli Bir İşi Var,205129.20732161068,Küçük Şehir,Giyim,4018.8912108694635,9.547956833188604,Etmiyor,obek_5,92.39525605554795
1901,Erkek,18-30,Evli,Üniversite Mezunu,Düzenli ve Ücretli Bir İşi Var,617975.9266819039,Büyük Şehir,Kozmetik,35557.531814066926,43.75449206953834,Etmiyor,obek_4,118.88640127047498
1902,Erkek,31-40,Bekar,Lise Mezunu,İşsiz veya Düzenli Bir İşi Yok,223571.76311309275,Küçük Şehir,Elektronik ve Teknolojik Ürünler,4462.220392436985,11.170974295788717,Etmiyor,obek_5,100.86532077704666
1903,Kadın,31-40,Evli,İlkokul Mezunu,Düzenli ve Ücretli Bir İşi Var,367184.4539187817,Büyük Şehir,Ev ve Mobilya,22018.402826581183,18.70962477011577,Ediyor,obek_7,103.81072226779114
1904,Erkek,51-60,Evli,Lise Mezunu,Düzenli ve Ücretli Bir İşi Var,357484.62483605905,Büyük Şehir,Ev ve Mobilya,5703.263355931149,15.975048323804979,Etmiyor,obek_3,22.535220937477984
1905,Erkek,51-60,Evli,Üniversite Mezunu,Emekli,501109.08018200565,Köy veya Kasaba,Elektronik ve Teknolojik Ürünler,38255.54401278645,30.8572452499636,Etmiyor,obek_6,47.442498490387855
1906,Erkek,31-40,Bekar,Yüksekokul Mezunu,Düzenli ve Ücretli Bir İşi Var,758029.4307349942,Büyük Şehir,Spor Malzemeleri,33107.56014358561,41.66563776709019,Etmiyor,obek_4,106.94986064182523
1907,Kadın,>60,Evli,Ortaokul Mezunu,İşsiz veya Düzenli Bir İşi Yok,167160.676604286,Küçük Şehir,Ev ve Mobilya,4368.166238662933,21.281072378468608,Etmiyor,obek_2,38.69495453658144
1908,Erkek,41-50,Evli,Yüksek Lisans Mezunu,Düzenli ve Ücretli Bir İşi Var,333697.1292005038,Küçük Şehir,Spor Malzemeleri,27899.51759203036,21.225322707040814,Etmiyor,obek_7,110.90836667846604
1909,Erkek,31-40,Evli,Lise Mezunu,Kendi İşinin Sahibi,410648.8292277093,Büyük Şehir,Elektronik ve Teknolojik Ürünler,7807.952203569036,14.456948082317917,Ediyor,obek_3,19.624254156001456
1910,Kadın,18-30,Evli,Ortaokul Mezunu,Düzenli ve Ücretli Bir İşi Var,358833.1728617689,Büyük Şehir,Ev ve Mobilya,26500.47703482536,19.364713675929156,Etmiyor,obek_7,87.46392364078037
1911,Kadın,18-30,Bekar,Doktora Mezunu,Kendi İşinin Sahibi,257285.4255610897,Büyük Şehir,Kozmetik,4532.919763889599,9.14982825309532,Etmiyor,obek_1,10.566854085773379
1912,Erkek,18-30,Evli,Üniversite Mezunu,Düzenli ve Ücretli Bir İşi Var,197406.20763960006,Köy veya Kasaba,Ev ve Mobilya,8866.562219100724,54.62051307236794,Ediyor,obek_8,121.5467650453568
1913,Kadın,51-60,Evli,Üniversite Mezunu,İşsiz veya Düzenli Bir İşi Yok,149159.12952165096,Büyük Şehir,Ev ve Mobilya,4071.3681927856346,24.15217270311435,Etmiyor,obek_2,63.214082016561015
1914,Erkek,18-30,Bekar,Lise Mezunu,Düzenli ve Ücretli Bir İşi Var,192445.76682526062,Küçük Şehir,Ev ve Mobilya,4255.3108450564005,9.553448442353586,Etmiyor,obek_5,96.90814932903089
1915,Erkek,31-40,Evli,Lise Mezunu,Düzenli ve Ücretli Bir İşi Var,225380.45378284226,Büyük Şehir,Spor Malzemeleri,3766.109072160277,11.162700327244625,Etmiyor,obek_5,102.82532009025428
1916,Kadın,31-40,Evli,İlkokul Mezunu,İşsiz veya Düzenli Bir İşi Yok,178417.07132159424,Küçük Şehir,Giyim,4528.6958735648805,14.570687864729383,Etmiyor,obek_2,50.58651982852594
1917,Kadın,18-30,Bekar,Lise Mezunu,Düzenli ve Ücretli Bir İşi Var,237309.49697745836,Köy veya Kasaba,Ev ve Mobilya,4354.584902997088,10.418320903106661,Etmiyor,obek_5,78.20290421860476
1918,Erkek,18-30,Evli,Lise Mezunu,Düzenli ve Ücretli Bir İşi Var,900473.9655827056,Büyük Şehir,Giyim,37053.259220307555,44.83400716067199,Ediyor,obek_4,96.61211049048266
1919,Erkek,51-60,Evli,Üniversite Mezunu,Emekli,491646.3900663013,Köy veya Kasaba,Spor Malzemeleri,40252.00240278941,30.588760836673455,Etmiyor,obek_6,42.7043783352552
1920,Kadın,31-40,Bekar,Üniversite Mezunu,Kendi İşinin Sahibi,910365.1529007131,Kırsal,Kozmetik,35873.308744353795,40.8675681603502,Etmiyor,obek_4,79.03813267194693
1921,Kadın,31-40,Evli,Üniversite Mezunu,İşsiz veya Düzenli Bir İşi Yok,1081251.913775323,Büyük Şehir,Ev ve Mobilya,33940.500580389446,42.96203166346095,Etmiyor,obek_4,104.39682767765214
1922,Erkek,>60,Evli,Üniversite Mezunu,Kendi İşinin Sahibi,499021.80030871456,Kırsal,Elektronik ve Teknolojik Ürünler,44232.47048513968,31.569678827636125,Etmiyor,obek_6,47.958187229091884
1923,Erkek,>60,Evli,Üniversite Mezunu,Düzenli ve Ücretli Bir İşi Var,492615.65150662884,Kırsal,Spor Malzemeleri,38589.89389302218,32.209024993405116,Etmiyor,obek_6,39.909306179915234
1924,Kadın,18-30,Bekar,Eğitimsiz,Düzenli ve Ücretli Bir İşi Var,263047.902240002,Küçük Şehir,Kozmetik,6034.888718308997,5.384351476479528,Etmiyor,obek_1,7.435648912708668
1925,Kadın,31-40,Evli,İlkokul Mezunu,İşsiz veya Düzenli Bir İşi Yok,175845.8427232106,Büyük Şehir,Giyim,4222.771334745785,19.29879163288992,Etmiyor,obek_2,72.48658370953368
1926,Erkek,18-30,Bekar,Üniversite Mezunu,Düzenli ve Ücretli Bir İşi Var,791050.8924011316,Büyük Şehir,Giyim,35047.90556477169,40.75047124349031,Etmiyor,obek_4,93.93551945997888
1927,Kadın,18-30,Bekar,Üniversite Mezunu,Düzenli ve Ücretli Bir İşi Var,340525.0027447513,Küçük Şehir,Ev ve Mobilya,25024.24187320173,22.20995865057179,Etmiyor,obek_7,88.07879291855618
1928,Kadın,18-30,Bekar,Üniversite Mezunu,Düzenli ve Ücretli Bir İşi Var,271702.0036961633,Köy veya Kasaba,Spor Malzemeleri,8818.06455473021,45.21433156207173,Ediyor,obek_8,103.93649038416174
1929,Erkek,31-40,Evli,Lise Mezunu,İşsiz veya Düzenli Bir İşi Yok,374398.9944900867,Büyük Şehir,Giyim,6761.290998908921,14.937346494199364,Etmiyor,obek_3,20.30946836306073
1930,Erkek,31-40,Bekar,Yüksekokul Mezunu,Düzenli ve Ücretli Bir İşi Var,251792.73251899582,Köy veya Kasaba,Spor Malzemeleri,4065.97469971272,9.617875800090614,Etmiyor,obek_5,98.46947197219853
1931,Erkek,31-40,Evli,Üniversite Mezunu,Düzenli ve Ücretli Bir İşi Var,356569.41340526426,Küçük Şehir,Elektronik ve Teknolojik Ürünler,23657.136933489517,21.295430318875216,Etmiyor,obek_7,97.55539574376364
1932,Erkek,41-50,Evli,Ortaokul Mezunu,İşsiz veya Düzenli Bir İşi Yok,149382.6983539636,Büyük Şehir,Giyim,5166.931024666032,6.164897134139318,Etmiyor,obek_1,6.682109486551604
1933,Kadın,41-50,Bekar,Üniversite Mezunu,Düzenli ve Ücretli Bir İşi Var,353382.7962345143,Küçük Şehir,Elektronik ve Teknolojik Ürünler,24170.490780857257,21.419555735222936,Etmiyor,obek_7,87.01209647343501
1934,Kadın,31-40,Bekar,Üniversite Mezunu,Emekli,474199.5248200367,Kırsal,Elektronik ve Teknolojik Ürünler,35096.75539516227,29.23938651605284,Etmiyor,obek_6,42.91960420336835
1935,Erkek,51-60,Bekar,Üniversite Mezunu,İşsiz veya Düzenli Bir İşi Yok,218032.56036174396,Kırsal,Giyim,5474.6804342711675,3.004199002964941,Ediyor,obek_5,12.635703315208627
1936,Erkek,31-40,Bekar,Lise Mezunu,Düzenli ve Ücretli Bir İşi Var,244606.78550350224,Köy veya Kasaba,Spor Malzemeleri,3693.2083219503975,11.411673172093167,Etmiyor,obek_6,110.53189282011107
1937,Erkek,31-40,Bekar,Üniversite Mezunu,Düzenli ve Ücretli Bir İşi Var,803799.132233818,Büyük Şehir,Giyim,35708.73256412223,39.21098975673492,Etmiyor,obek_4,84.04150138269145
1938,Erkek,18-30,Bekar,Eğitimsiz,Düzenli ve Ücretli Bir İşi Var,350913.39455038233,Küçük Şehir,Ev ve Mobilya,28139.30827555835,20.1307351731673,Etmiyor,obek_6,74.8887047671916
1939,Kadın,41-50,Evli,İlkokul Mezunu,İşsiz veya Düzenli Bir İşi Yok,163174.99930833923,Köy veya Kasaba,Spor Malzemeleri,3482.8547201314004,24.026844374814658,Etmiyor,obek_2,46.90572872453968
1940,Kadın,51-60,Evli,Üniversite Mezunu,Düzenli ve Ücretli Bir İşi Var,359314.03832478024,Küçük Şehir,Kozmetik,29517.632382196287,22.80322344740169,Etmiyor,obek_7,102.12411769988526
1941,Kadın,51-60,Evli,Yüksekokul Mezunu,Emekli,488637.6034105159,Küçük Şehir,Ev ve Mobilya,40486.34776775675,32.492083599811586,Etmiyor,obek_6,46.89097774498217
1942,Erkek,41-50,Bekar,Üniversite Mezunu,Kendi İşinin Sahibi,343751.01979149727,Küçük Şehir,Giyim,27735.896111839098,21.16779005775094,Etmiyor,obek_7,100.02476870900627
1943,Erkek,18-30,Evli,Lise Mezunu,Düzenli ve Ücretli Bir İşi Var,252787.22431683596,Büyük Şehir,Spor Malzemeleri,6218.506029768412,13.7822558047549,Etmiyor,obek_3,17.27323626746245
1944,Kadın,31-40,Evli,Lise Mezunu,İşsiz veya Düzenli Bir İşi Yok,168131.40357448312,Kırsal,Ev ve Mobilya,3999.109203748137,16.984954802625257,Etmiyor,obek_1,49.25707203558627
1945,Kadın,18-30,Evli,Eğitimsiz,Düzenli ve Ücretli Bir İşi Var,143893.91885299204,Kırsal,Giyim,4283.7192556472155,26.403133046218983,Etmiyor,obek_2,51.788553101124855
1946,Kadın,51-60,Evli,İlkokul Mezunu,Düzenli ve Ücretli Bir İşi Var,174445.81786686892,Kırsal,Ev ve Mobilya,3762.6833028192523,16.240855406352942,Etmiyor,obek_2,44.6279124276158
1947,Kadın,51-60,Evli,Üniversite Mezunu,Emekli,451250.4960853157,Kırsal,Giyim,38792.20917033311,29.95770964598496,Etmiyor,obek_6,50.74576038897073
1948,Kadın,51-60,Evli,Eğitimsiz,İşsiz veya Düzenli Bir İşi Yok,160421.67596158752,Kırsal,Giyim,4131.311788308098,18.844132080893093,Etmiyor,obek_2,51.719203526986156
1949,Erkek,>60,Bekar,Ortaokul Mezunu,Düzenli ve Ücretli Bir İşi Var,247872.62848161862,Köy veya Kasaba,Giyim,4993.475186320704,2.9830763226703496,Etmiyor,obek_1,11.29469691390131
1950,Erkek,41-50,Bekar,Yüksek Lisans Mezunu,İşsiz veya Düzenli Bir İşi Yok,242032.2961043128,Küçük Şehir,Giyim,6216.798401713686,4.753576273874899,Etmiyor,obek_1,8.664268073851954
1951,Erkek,>60,Evli,Yüksek Lisans Mezunu,Kendi İşinin Sahibi,257288.6885666734,Köy veya Kasaba,Giyim,5798.753431324694,3.9253923479878807,Etmiyor,obek_1,10.973204370074017
1952,Kadın,18-30,Evli,Doktora Ötesi,İşsiz veya Düzenli Bir İşi Yok,183217.0745577353,Köy veya Kasaba,Giyim,3917.268621564004,7.657450749421768,Etmiyor,obek_2,56.21494027045966
1953,Erkek,31-40,Evli,İlkokul Mezunu,İşsiz veya Düzenli Bir İşi Yok,209071.59669342946,Küçük Şehir,Giyim,5356.637655836602,8.878684410889697,Etmiyor,obek_1,11.264575079378336
1954,Erkek,51-60,Evli,Eğitimsiz,Kendi İşinin Sahibi,498495.4387879254,Köy veya Kasaba,Ev ve Mobilya,39695.884771879435,31.772257331477284,Etmiyor,obek_6,47.49435789800252
1955,Erkek,18-30,Evli,Lise Mezunu,İşsiz veya Düzenli Bir İşi Yok,199279.6997167763,Köy veya Kasaba,Elektronik ve Teknolojik Ürünler,3981.925943220218,8.746529443087292,Etmiyor,obek_5,86.38664718985505
1956,Erkek,31-40,Evli,Doktora Ötesi,Düzenli ve Ücretli Bir İşi Var,355118.8103941582,Küçük Şehir,Elektronik ve Teknolojik Ürünler,24110.86349748199,21.425648693447354,Etmiyor,obek_7,103.35942711995689
1957,Kadın,51-60,Evli,Üniversite Mezunu,Düzenli ve Ücretli Bir İşi Var,498616.2918997583,Küçük Şehir,Giyim,41691.6026518445,31.531038287960914,Etmiyor,obek_6,47.548578689465714
1958,Erkek,31-40,Evli,Lise Mezunu,Düzenli ve Ücretli Bir İşi Var,224868.42497650272,Küçük Şehir,Elektronik ve Teknolojik Ürünler,4487.237152210736,9.500912170141037,Etmiyor,obek_5,90.56874421243486
1959,Erkek,31-40,Evli,Üniversite Mezunu,Düzenli ve Ücretli Bir İşi Var,363757.186838276,Küçük Şehir,Elektronik ve Teknolojik Ürünler,26331.248842203346,18.079497619029404,Etmiyor,obek_7,81.29740103513419
1960,Erkek,>60,Evli,Üniversite Mezunu,Düzenli ve Ücretli Bir İşi Var,499881.11025691335,Köy veya Kasaba,Elektronik ve Teknolojik Ürünler,35785.74757533411,34.28087976414112,Etmiyor,obek_6,52.758336017206645
1961,Erkek,31-40,Evli,Üniversite Mezunu,Düzenli ve Ücretli Bir İşi Var,330280.5791836254,Köy veya Kasaba,Spor Malzemeleri,26001.61048908393,18.88395800218539,Etmiyor,obek_7,102.15031520745951
1962,Erkek,51-60,Evli,Eğitimsiz,Kendi İşinin Sahibi,316267.29691813904,Küçük Şehir,Elektronik ve Teknolojik Ürünler,6645.786243188963,13.975786274700601,Etmiyor,obek_4,15.68115100381807
1963,Kadın,>60,Evli,Lise Mezunu,Emekli,334569.9051578994,Köy veya Kasaba,Giyim,7136.005589387192,15.24761646300909,Etmiyor,obek_3,18.388090119280562
1964,Erkek,18-30,Evli,İlkokul Mezunu,Kendi İşinin Sahibi,219254.37148746208,Büyük Şehir,Spor Malzemeleri,3450.764148831392,8.769974517700202,Etmiyor,obek_5,103.98401605766689
1965,Erkek,18-30,Bekar,Yüksek Lisans Mezunu,Düzenli ve Ücretli Bir İşi Var,236747.93243635047,Büyük Şehir,Kozmetik,9167.672292560852,53.00458756989665,Etmiyor,obek_7,188.67149793759634
1966,Erkek,18-30,Bekar,Üniversite Mezunu,Düzenli ve Ücretli Bir İşi Var,253822.36835824294,Büyük Şehir,Ev ve Mobilya,8056.775776675431,48.33441350166211,Etmiyor,obek_8,150.57743810178223
1967,Kadın,31-40,Bekar,Lise Mezunu,İşsiz veya Düzenli Bir İşi Yok,293174.2982991652,Köy veya Kasaba,Ev ve Mobilya,4004.162805518021,10.936831355928808,Etmiyor,obek_5,95.24714248086104
1968,Kadın,18-30,Bekar,İlkokul Mezunu,Emekli,352068.56203103036,Büyük Şehir,Ev ve Mobilya,28602.258327793483,19.865259963697362,Etmiyor,obek_7,92.43593147429354
1969,Kadın,18-30,Bekar,Lise Mezunu,Düzenli ve Ücretli Bir İşi Var,210495.23361518478,Küçük Şehir,Ev ve Mobilya,4064.7270761544432,10.45012866472751,Etmiyor,obek_5,101.75271841653472
1970,Erkek,18-30,Evli,Yüksekokul Mezunu,Düzenli ve Ücretli Bir İşi Var,347174.18759064114,Küçük Şehir,Elektronik ve Teknolojik Ürünler,28899.873880231193,21.24850878266171,Etmiyor,obek_7,102.3900413361637
1971,Erkek,31-40,Evli,Ortaokul Mezunu,İşsiz veya Düzenli Bir İşi Yok,196278.78215280536,Küçük Şehir,Elektronik ve Teknolojik Ürünler,4103.336149326892,8.151108144173172,Etmiyor,obek_5,92.46545846428894
1972,Erkek,18-30,Evli,Lise Mezunu,Düzenli ve Ücretli Bir İşi Var,215949.9451810131,Köy veya Kasaba,Elektronik ve Teknolojik Ürünler,4218.857679819263,8.88603920256784,Etmiyor,obek_5,78.93625908813196
1973,Erkek,31-40,Evli,Lise Mezunu,Düzenli ve Ücretli Bir İşi Var,223603.83384250602,Büyük Şehir,Giyim,4338.534703044312,10.598014611874461,Etmiyor,obek_5,92.42254964620145
1974,Kadın,51-60,Bekar,Ortaokul Mezunu,Kendi İşinin Sahibi,256300.4050803747,Küçük Şehir,Kozmetik,5850.286314602291,6.2976031422223695,Ediyor,obek_1,6.2976031422223695
